ano,id_municipio,bioma,area_total,desmatado,vegetacao_natural,nao_vegetacao_natural,hidrografia
2018,2929370,Caatinga,362.99899,338.4,23.4,0,1.2
2020,2929370,Caatinga,362.99899,338.8,23,0,1.2
2021,2929370,Caatinga,362.99899,339.1,22.7,0,1.2
2012,2929370,Caatinga,362.99899,332.8,29,0,1.2
2000,2929370,Caatinga,362.99899,274.3,87.5,0,1.2
2023,2929370,Caatinga,362.99899,340.1,21.7,0,1.2
2017,2929370,Caatinga,362.99899,337.4,24.4,0,1.2
2003,2929370,Caatinga,362.99899,306.7,55.1,0,1.2
2009,2929370,Caatinga,362.99899,328.8,33,0,1.2
2016,2929370,Caatinga,362.99899,337.1,24.7,0,1.2
2008,2929370,Caatinga,362.99899,328.3,33.5,0,1.2
2015,2929370,Caatinga,362.99899,335.8,26,0,1.2
2001,2929370,Caatinga,362.99899,285.1,76.7,0,1.2
2014,2929370,Caatinga,362.99899,334.5,27.3,0,1.2
2022,2929370,Caatinga,362.99899,339.9,21.9,0,1.2
2007,2929370,Caatinga,362.99899,325.1,36.7,0,1.2
2006,2929370,Caatinga,362.99899,321.9,39.9,0,1.2
2011,2929370,Caatinga,362.99899,331.3,30.5,0,1.2
2010,2929370,Caatinga,362.99899,329.3,32.5,0,1.2
2013,2929370,Caatinga,362.99899,334.3,27.5,0,1.2
2004,2929370,Caatinga,362.99899,317.5,44.3,0,1.2
2005,2929370,Caatinga,362.99899,319.7,42.1,0,1.2
2009,2508208,Caatinga,82.57078,75,7.6,0,0
2002,2508208,Caatinga,82.57078,49.4,33.2,0,0
2004,2508208,Caatinga,82.57078,56.8,25.8,0,0
2021,2508208,Caatinga,82.57078,77.8,4.8,0,0
2008,2508208,Caatinga,82.57078,74.4,8.2,0,0
2010,2508208,Caatinga,82.57078,75.6,7,0,0
2006,2508208,Caatinga,82.57078,68.2,14.4,0,0
2020,2508208,Caatinga,82.57078,77.8,4.8,0,0
2011,2508208,Caatinga,82.57078,75.8,6.8,0,0
2023,2508208,Caatinga,82.57078,78,4.6,0,0
2005,2508208,Caatinga,82.57078,62.5,20.1,0,0
2003,2508208,Caatinga,82.57078,53.1,29.5,0,0
2017,2508208,Caatinga,82.57078,77.5,5.1,0,0
2012,2508208,Caatinga,82.57078,75.8,6.8,0,0
2013,2508208,Caatinga,82.57078,75.8,6.8,0,0
2007,2508208,Caatinga,82.57078,71.3,11.3,0,0
2015,2508208,Caatinga,82.57078,77.3,5.3,0,0
2019,2508208,Caatinga,82.57078,77.8,4.8,0,0
2001,2508208,Caatinga,82.57078,45.7,36.9,0,0
2016,2508208,Caatinga,82.57078,77.5,5.1,0,0
2014,2508208,Caatinga,82.57078,77.1,5.5,0,0
2000,2508208,Caatinga,82.57078,42,40.6,0,0
2018,2508208,Caatinga,82.57078,77.8,4.8,0,0
2022,2508208,Caatinga,82.57078,77.8,4.8,0,0
2011,2302503,Caatinga,656.52678,400.7,255.8,0,0
2019,2302503,Caatinga,656.52678,420.7,235.8,0,0
2020,2302503,Caatinga,656.52678,424.7,231.8,0,0
2007,2302503,Caatinga,656.52678,385.9,270.6,0,0
2006,2302503,Caatinga,656.52678,380.6,275.9,0,0
2021,2302503,Caatinga,656.52678,428.1,228.4,0,0
2008,2302503,Caatinga,656.52678,391.2,265.3,0,0
2022,2302503,Caatinga,656.52678,431.9,224.6,0,0
2002,2302503,Caatinga,656.52678,344.6,311.9,0,0
2001,2302503,Caatinga,656.52678,329.2,327.3,0,0
2017,2302503,Caatinga,656.52678,417.4,239.1,0,0
2013,2302503,Caatinga,656.52678,406.9,249.6,0,0
2016,2302503,Caatinga,656.52678,415.7,240.8,0,0
2005,2302503,Caatinga,656.52678,378,278.5,0,0
2015,2302503,Caatinga,656.52678,412.4,244.1,0,0
2014,2302503,Caatinga,656.52678,409.1,247.4,0,0
2004,2302503,Caatinga,656.52678,375.4,281.1,0,0
2012,2302503,Caatinga,656.52678,403.8,252.7,0,0
2010,2302503,Caatinga,656.52678,397.6,258.9,0,0
2018,2302503,Caatinga,656.52678,419.2,237.3,0,0
2023,2302503,Caatinga,656.52678,438.5,218,0,0
2003,2302503,Caatinga,656.52678,360,296.5,0,0
2000,2302503,Caatinga,656.52678,313.8,342.7,0,0
2009,2302503,Caatinga,656.52678,394.4,262.1,0,0
2002,2602001,Caatinga,1606.33481,914.8,691.5,0,0
2005,2602001,Caatinga,1606.33481,1032.2,574.1,0,0
2023,2602001,Caatinga,1606.33481,1262.7,343.6,0,0
2010,2602001,Caatinga,1606.33481,1139.6,466.7,0,0
2008,2602001,Caatinga,1606.33481,1106.2,500.1,0,0
2012,2602001,Caatinga,1606.33481,1170.4,435.9,0,0
2004,2602001,Caatinga,1606.33481,1004.2,602.1,0,0
2015,2602001,Caatinga,1606.33481,1200.5,405.8,0,0
2021,2602001,Caatinga,1606.33481,1240.3,366,0,0
2006,2602001,Caatinga,1606.33481,1060.2,546.1,0,0
2001,2602001,Caatinga,1606.33481,870.1,736.2,0,0
2022,2602001,Caatinga,1606.33481,1252,354.3,0,0
2020,2602001,Caatinga,1606.33481,1231.9,374.4,0,0
2016,2602001,Caatinga,1606.33481,1206.4,399.9,0,0
2000,2602001,Caatinga,1606.33481,825.4,780.9,0,0
2011,2602001,Caatinga,1606.33481,1154.8,451.5,0,0
2018,2602001,Caatinga,1606.33481,1218.9,387.4,0,0
2014,2602001,Caatinga,1606.33481,1194.6,411.7,0,0
2003,2602001,Caatinga,1606.33481,959.5,646.8,0,0
2013,2602001,Caatinga,1606.33481,1186,420.3,0,0
2019,2602001,Caatinga,1606.33481,1224.1,382.2,0,0
2017,2602001,Caatinga,1606.33481,1211.9,394.4,0,0
2009,2602001,Caatinga,1606.33481,1122.9,483.4,0,0
2007,2602001,Caatinga,1606.33481,1083.2,523.1,0,0
2014,2802304,Caatinga,400.34807,376,24.3,0,0
2015,2802304,Caatinga,400.34807,376.1,24.2,0,0
2009,2802304,Caatinga,400.34807,365.1,35.2,0,0
2006,2802304,Caatinga,400.34807,360.8,39.5,0,0
2017,2802304,Caatinga,400.34807,377.3,23,0,0
2012,2802304,Caatinga,400.34807,372,28.3,0,0
2016,2802304,Caatinga,400.34807,376.2,24.1,0,0
2005,2802304,Caatinga,400.34807,353.6,46.7,0,0
2004,2802304,Caatinga,400.34807,346.4,53.9,0,0
2003,2802304,Caatinga,400.34807,341.2,59.1,0,0
2011,2802304,Caatinga,400.34807,369,31.3,0,0
2020,2802304,Caatinga,400.34807,378.3,22,0,0
2000,2802304,Caatinga,400.34807,325.6,74.7,0,0
2008,2802304,Caatinga,400.34807,363.2,37.1,0,0
2001,2802304,Caatinga,400.34807,330.8,69.5,0,0
2007,2802304,Caatinga,400.34807,362,38.3,0,0
2018,2802304,Caatinga,400.34807,378,22.3,0,0
2022,2802304,Caatinga,400.34807,378.7,21.6,0,0
2002,2802304,Caatinga,400.34807,336,64.3,0,0
2013,2802304,Caatinga,400.34807,375,25.3,0,0
2021,2802304,Caatinga,400.34807,378.5,21.8,0,0
2019,2802304,Caatinga,400.34807,378.2,22.1,0,0
2023,2802304,Caatinga,400.34807,379.2,21.1,0,0
2010,2802304,Caatinga,400.34807,367,33.3,0,0
2005,2700102,Caatinga,455.8822,282.7,173.2,0,0
2008,2700102,Caatinga,455.8822,289,166.9,0,0
2011,2700102,Caatinga,455.8822,291.6,164.3,0,0
2017,2700102,Caatinga,455.8822,297.9,158,0,0
2000,2700102,Caatinga,455.8822,207.2,248.7,0,0
2002,2700102,Caatinga,455.8822,243.4,212.5,0,0
2003,2700102,Caatinga,455.8822,261.5,194.4,0,0
2020,2700102,Caatinga,455.8822,299.8,156.1,0,0
2015,2700102,Caatinga,455.8822,296.2,159.7,0,0
2004,2700102,Caatinga,455.8822,279.6,176.3,0,0
2021,2700102,Caatinga,455.8822,300.1,155.8,0,0
2018,2700102,Caatinga,455.8822,299.1,156.8,0,0
2016,2700102,Caatinga,455.8822,296.6,159.3,0,0
2007,2700102,Caatinga,455.8822,287.4,168.5,0,0
2009,2700102,Caatinga,455.8822,290.2,165.7,0,0
2014,2700102,Caatinga,455.8822,295.8,160.1,0,0
2023,2700102,Caatinga,455.8822,301.4,154.5,0,0
2012,2700102,Caatinga,455.8822,293.5,162.4,0,0
2013,2700102,Caatinga,455.8822,295.4,160.5,0,0
2006,2700102,Caatinga,455.8822,285.8,170.1,0,0
2001,2700102,Caatinga,455.8822,225.3,230.6,0,0
2010,2700102,Caatinga,455.8822,291.4,164.5,0,0
2019,2700102,Caatinga,455.8822,299.2,156.7,0,0
2022,2700102,Caatinga,455.8822,300.3,155.6,0,0
2015,2613206,Caatinga,149.03485,138.5,10.5,0,0
2002,2613206,Caatinga,149.03485,130.9,18.1,0,0
2021,2613206,Caatinga,149.03485,139.6,9.4,0,0
2013,2613206,Caatinga,149.03485,138.2,10.8,0,0
2001,2613206,Caatinga,149.03485,129.3,19.7,0,0
2023,2613206,Caatinga,149.03485,140,9,0,0
2007,2613206,Caatinga,149.03485,135.7,13.3,0,0
2016,2613206,Caatinga,149.03485,138.6,10.4,0,0
2022,2613206,Caatinga,149.03485,139.6,9.4,0,0
2000,2613206,Caatinga,149.03485,127.7,21.3,0,0
2014,2613206,Caatinga,149.03485,138.4,10.6,0,0
2004,2613206,Caatinga,149.03485,134.1,14.9,0,0
2003,2613206,Caatinga,149.03485,132.5,16.5,0,0
2009,2613206,Caatinga,149.03485,137.2,11.8,0,0
2012,2613206,Caatinga,149.03485,138,11,0,0
2011,2613206,Caatinga,149.03485,137.8,11.2,0,0
2010,2613206,Caatinga,149.03485,137.5,11.5,0,0
2005,2613206,Caatinga,149.03485,134.3,14.7,0,0
2019,2613206,Caatinga,149.03485,139,10,0,0
2020,2613206,Caatinga,149.03485,139.1,9.9,0,0
2017,2613206,Caatinga,149.03485,138.9,10.1,0,0
2008,2613206,Caatinga,149.03485,136.9,12.1,0,0
2006,2613206,Caatinga,149.03485,134.5,14.5,0,0
2018,2613206,Caatinga,149.03485,139,10,0,0
2008,2512606,Caatinga,157.71083,45.2,112.5,0,0
2021,2512606,Caatinga,157.71083,47.9,109.8,0,0
2017,2512606,Caatinga,157.71083,47.3,110.4,0,0
2010,2512606,Caatinga,157.71083,46.2,111.5,0,0
2014,2512606,Caatinga,157.71083,46.9,110.8,0,0
2011,2512606,Caatinga,157.71083,46.2,111.5,0,0
2022,2512606,Caatinga,157.71083,48.1,109.6,0,0
2016,2512606,Caatinga,157.71083,47.3,110.4,0,0
2007,2512606,Caatinga,157.71083,44.6,113.1,0,0
2013,2512606,Caatinga,157.71083,46.8,110.9,0,0
2023,2512606,Caatinga,157.71083,48.6,109.1,0,0
2019,2512606,Caatinga,157.71083,47.6,110.1,0,0
2015,2512606,Caatinga,157.71083,47.1,110.6,0,0
2000,2512606,Caatinga,157.71083,36.2,121.5,0,0
2005,2512606,Caatinga,157.71083,43.1,114.6,0,0
2012,2512606,Caatinga,157.71083,46.5,111.2,0,0
2020,2512606,Caatinga,157.71083,47.7,110,0,0
2002,2512606,Caatinga,157.71083,39.2,118.5,0,0
2003,2512606,Caatinga,157.71083,40.7,117,0,0
2018,2512606,Caatinga,157.71083,47.5,110.2,0,0
2001,2512606,Caatinga,157.71083,37.7,120,0,0
2004,2512606,Caatinga,157.71083,42.2,115.5,0,0
2006,2512606,Caatinga,157.71083,44,113.7,0,0
2009,2512606,Caatinga,157.71083,45.7,112,0,0
2002,2414902,Caatinga,35.43948,10.4,25,0,0
2014,2414902,Caatinga,35.43948,13.4,22,0,0
2009,2414902,Caatinga,35.43948,12.8,22.6,0,0
2001,2414902,Caatinga,35.43948,9.9,25.5,0,0
2010,2414902,Caatinga,35.43948,13,22.4,0,0
2004,2414902,Caatinga,35.43948,11.4,24,0,0
2017,2414902,Caatinga,35.43948,13.6,21.8,0,0
2020,2414902,Caatinga,35.43948,13.6,21.8,0,0
2008,2414902,Caatinga,35.43948,12.6,22.8,0,0
2018,2414902,Caatinga,35.43948,13.6,21.8,0,0
2000,2414902,Caatinga,35.43948,9.4,26,0,0
2016,2414902,Caatinga,35.43948,13.6,21.8,0,0
2023,2414902,Caatinga,35.43948,13.6,21.8,0,0
2021,2414902,Caatinga,35.43948,13.6,21.8,0,0
2011,2414902,Caatinga,35.43948,13,22.4,0,0
2012,2414902,Caatinga,35.43948,13.2,22.2,0,0
2013,2414902,Caatinga,35.43948,13.4,22,0,0
2015,2414902,Caatinga,35.43948,13.5,21.9,0,0
2007,2414902,Caatinga,35.43948,12.3,23.1,0,0
2019,2414902,Caatinga,35.43948,13.6,21.8,0,0
2003,2414902,Caatinga,35.43948,10.9,24.5,0,0
2006,2414902,Caatinga,35.43948,12,23.4,0,0
2022,2414902,Caatinga,35.43948,13.6,21.8,0,0
2005,2414902,Caatinga,35.43948,11.7,23.7,0,0
2009,2612406,Caatinga,254.88292,181,73.9,0,0
2018,2612406,Caatinga,254.88292,194.1,60.8,0,0
2000,2612406,Caatinga,254.88292,132.4,122.5,0,0
2010,2612406,Caatinga,254.88292,184.2,70.7,0,0
2021,2612406,Caatinga,254.88292,197.5,57.4,0,0
2005,2612406,Caatinga,254.88292,165.5,89.4,0,0
2019,2612406,Caatinga,254.88292,194.4,60.5,0,0
2022,2612406,Caatinga,254.88292,198.1,56.8,0,0
2006,2612406,Caatinga,254.88292,168.6,86.3,0,0
2012,2612406,Caatinga,254.88292,186.7,68.2,0,0
2002,2612406,Caatinga,254.88292,147.4,107.5,0,0
2020,2612406,Caatinga,254.88292,194.9,60,0,0
2001,2612406,Caatinga,254.88292,139.9,115,0,0
2015,2612406,Caatinga,254.88292,190.3,64.6,0,0
2004,2612406,Caatinga,254.88292,162.4,92.5,0,0
2008,2612406,Caatinga,254.88292,177.8,77.1,0,0
2023,2612406,Caatinga,254.88292,199.9,55,0,0
2016,2612406,Caatinga,254.88292,191.4,63.5,0,0
2013,2612406,Caatinga,254.88292,188.7,66.2,0,0
2014,2612406,Caatinga,254.88292,189.2,65.7,0,0
2003,2612406,Caatinga,254.88292,154.9,100,0,0
2007,2612406,Caatinga,254.88292,173.2,81.7,0,0
2017,2612406,Caatinga,254.88292,193,61.9,0,0
2011,2612406,Caatinga,254.88292,184.7,70.2,0,0
2017,2924009,Caatinga,1548.56495,737.8,809.3,0,1.5
2016,2924009,Caatinga,1548.56495,735.9,811.2,0,1.5
2014,2924009,Caatinga,1548.56495,721.7,825.4,0,1.5
2018,2924009,Caatinga,1548.56495,739.1,808,0,1.5
2011,2924009,Caatinga,1548.56495,705.2,841.9,0,1.5
2012,2924009,Caatinga,1548.56495,708.7,838.4,0,1.5
2001,2924009,Caatinga,1548.56495,636.8,910.3,0,1.5
2013,2924009,Caatinga,1548.56495,712.2,834.9,0,1.5
2002,2924009,Caatinga,1548.56495,647.1,900,0,1.5
2000,2924009,Caatinga,1548.56495,626.5,920.6,0,1.5
2007,2924009,Caatinga,1548.56495,682.6,864.5,0,1.5
2010,2924009,Caatinga,1548.56495,701.5,845.6,0,1.5
2022,2924009,Caatinga,1548.56495,752.1,795,0,1.5
2021,2924009,Caatinga,1548.56495,747.1,800,0,1.5
2019,2924009,Caatinga,1548.56495,741.6,805.5,0,1.5
2004,2924009,Caatinga,1548.56495,667.7,879.4,0,1.5
2008,2924009,Caatinga,1548.56495,691.3,855.8,0,1.5
2009,2924009,Caatinga,1548.56495,696.4,850.7,0,1.5
2005,2924009,Caatinga,1548.56495,670.8,876.3,0,1.5
2015,2924009,Caatinga,1548.56495,728.8,818.3,0,1.5
2003,2924009,Caatinga,1548.56495,657.4,889.7,0,1.5
2006,2924009,Caatinga,1548.56495,673.9,873.2,0,1.5
2020,2924009,Caatinga,1548.56495,743.4,803.7,0,1.5
2023,2924009,Caatinga,1548.56495,755.8,791.3,0,1.5
2005,2706000,Caatinga,175.31855,166.7,8.6,0,0
2004,2706000,Caatinga,175.31855,166,9.3,0,0
2010,2706000,Caatinga,175.31855,168.4,6.9,0,0
2009,2706000,Caatinga,175.31855,168.1,7.2,0,0
2018,2706000,Caatinga,175.31855,169.9,5.4,0,0
2011,2706000,Caatinga,175.31855,168.4,6.9,0,0
2003,2706000,Caatinga,175.31855,165.3,10,0,0
2023,2706000,Caatinga,175.31855,170,5.3,0,0
2017,2706000,Caatinga,175.31855,169.9,5.4,0,0
2022,2706000,Caatinga,175.31855,169.9,5.4,0,0
2019,2706000,Caatinga,175.31855,169.9,5.4,0,0
2012,2706000,Caatinga,175.31855,168.8,6.5,0,0
2001,2706000,Caatinga,175.31855,163.9,11.4,0,0
2015,2706000,Caatinga,175.31855,169.4,5.9,0,0
2021,2706000,Caatinga,175.31855,169.9,5.4,0,0
2013,2706000,Caatinga,175.31855,169.2,6.1,0,0
2002,2706000,Caatinga,175.31855,164.6,10.7,0,0
2006,2706000,Caatinga,175.31855,167.4,7.9,0,0
2014,2706000,Caatinga,175.31855,169.3,6,0,0
2020,2706000,Caatinga,175.31855,169.9,5.4,0,0
2000,2706000,Caatinga,175.31855,163.2,12.1,0,0
2016,2706000,Caatinga,175.31855,169.5,5.8,0,0
2007,2706000,Caatinga,175.31855,167.6,7.7,0,0
2008,2706000,Caatinga,175.31855,167.8,7.5,0,0
2002,2505501,Caatinga,62.71281,11.5,51.2,0,0
2006,2505501,Caatinga,62.71281,13.9,48.8,0,0
2003,2505501,Caatinga,62.71281,12.3,50.4,0,0
2007,2505501,Caatinga,62.71281,14,48.7,0,0
2013,2505501,Caatinga,62.71281,14.6,48.1,0,0
2000,2505501,Caatinga,62.71281,9.9,52.8,0,0
2020,2505501,Caatinga,62.71281,15.1,47.6,0,0
2012,2505501,Caatinga,62.71281,14.5,48.2,0,0
2021,2505501,Caatinga,62.71281,15.4,47.3,0,0
2010,2505501,Caatinga,62.71281,14.3,48.4,0,0
2022,2505501,Caatinga,62.71281,15.7,47,0,0
2016,2505501,Caatinga,62.71281,14.9,47.8,0,0
2018,2505501,Caatinga,62.71281,15,47.7,0,0
2001,2505501,Caatinga,62.71281,10.7,52,0,0
2008,2505501,Caatinga,62.71281,14.1,48.6,0,0
2019,2505501,Caatinga,62.71281,15,47.7,0,0
2004,2505501,Caatinga,62.71281,13.1,49.6,0,0
2009,2505501,Caatinga,62.71281,14.2,48.5,0,0
2011,2505501,Caatinga,62.71281,14.4,48.3,0,0
2017,2505501,Caatinga,62.71281,14.9,47.8,0,0
2005,2505501,Caatinga,62.71281,13.5,49.2,0,0
2015,2505501,Caatinga,62.71281,14.8,47.9,0,0
2023,2505501,Caatinga,62.71281,16,46.7,0,0
2014,2505501,Caatinga,62.71281,14.7,48,0,0
2010,2922052,Caatinga,646.8943,301.2,345.7,0,0
2007,2922052,Caatinga,646.8943,298.6,348.3,0,0
2012,2922052,Caatinga,646.8943,308,338.9,0,0
2003,2922052,Caatinga,646.8943,286.7,360.2,0,0
2017,2922052,Caatinga,646.8943,319.5,327.4,0,0
2000,2922052,Caatinga,646.8943,269.6,377.3,0,0
2001,2922052,Caatinga,646.8943,275.3,371.6,0,0
2015,2922052,Caatinga,646.8943,315.4,331.5,0,0
2008,2922052,Caatinga,646.8943,300,346.9,0,0
2022,2922052,Caatinga,646.8943,323.8,323.1,0,0
2004,2922052,Caatinga,646.8943,292.4,354.5,0,0
2014,2922052,Caatinga,646.8943,313.6,333.3,0,0
2005,2922052,Caatinga,646.8943,294.8,352.1,0,0
2013,2922052,Caatinga,646.8943,311.4,335.5,0,0
2009,2922052,Caatinga,646.8943,300.6,346.3,0,0
2021,2922052,Caatinga,646.8943,322.4,324.5,0,0
2006,2922052,Caatinga,646.8943,297.2,349.7,0,0
2019,2922052,Caatinga,646.8943,320.7,326.2,0,0
2020,2922052,Caatinga,646.8943,321.8,325.1,0,0
2023,2922052,Caatinga,646.8943,324.7,322.2,0,0
2018,2922052,Caatinga,646.8943,319.7,327.2,0,0
2002,2922052,Caatinga,646.8943,281,365.9,0,0
2016,2922052,Caatinga,646.8943,317.2,329.7,0,0
2011,2922052,Caatinga,646.8943,304.6,342.3,0,0
2005,2707503,Caatinga,128.51325,96.6,31.9,0,0
2022,2707503,Caatinga,128.51325,124,4.5,0,0
2009,2707503,Caatinga,128.51325,118.7,9.8,0,0
2000,2707503,Caatinga,128.51325,72.6,55.9,0,0
2020,2707503,Caatinga,128.51325,124,4.5,0,0
2004,2707503,Caatinga,128.51325,76.2,52.3,0,0
2018,2707503,Caatinga,128.51325,123.9,4.6,0,0
2019,2707503,Caatinga,128.51325,123.9,4.6,0,0
2017,2707503,Caatinga,128.51325,123.8,4.7,0,0
2023,2707503,Caatinga,128.51325,124.1,4.4,0,0
2021,2707503,Caatinga,128.51325,124,4.5,0,0
2001,2707503,Caatinga,128.51325,73.5,55,0,0
2006,2707503,Caatinga,128.51325,117,11.5,0,0
2008,2707503,Caatinga,128.51325,117.6,10.9,0,0
2007,2707503,Caatinga,128.51325,117.3,11.2,0,0
2015,2707503,Caatinga,128.51325,123.3,5.2,0,0
2016,2707503,Caatinga,128.51325,123.4,5.1,0,0
2011,2707503,Caatinga,128.51325,120.9,7.6,0,0
2010,2707503,Caatinga,128.51325,119.8,8.7,0,0
2003,2707503,Caatinga,128.51325,75.3,53.2,0,0
2002,2707503,Caatinga,128.51325,74.4,54.1,0,0
2014,2707503,Caatinga,128.51325,123.2,5.3,0,0
2013,2707503,Caatinga,128.51325,123.1,5.4,0,0
2012,2707503,Caatinga,128.51325,122,6.5,0,0
2007,2414001,Caatinga,330.64819,106,224,0,0.6
2006,2414001,Caatinga,330.64819,103,227,0,0.6
2010,2414001,Caatinga,330.64819,133.8,196.2,0,0.6
2018,2414001,Caatinga,330.64819,147.5,182.5,0,0.6
2011,2414001,Caatinga,330.64819,134.1,195.9,0,0.6
2001,2414001,Caatinga,330.64819,79.9,250.1,0,0.6
2019,2414001,Caatinga,330.64819,148,182,0,0.6
2012,2414001,Caatinga,330.64819,135.8,194.2,0,0.6
2004,2414001,Caatinga,330.64819,92.8,237.2,0,0.6
2015,2414001,Caatinga,330.64819,142.4,187.6,0,0.6
2021,2414001,Caatinga,330.64819,157.7,172.3,0,0.6
2023,2414001,Caatinga,330.64819,159.2,170.8,0,0.6
2016,2414001,Caatinga,330.64819,145.4,184.6,0,0.6
2013,2414001,Caatinga,330.64819,137.5,192.5,0,0.6
2009,2414001,Caatinga,330.64819,121.4,208.6,0,0.6
2002,2414001,Caatinga,330.64819,84.2,245.8,0,0.6
2000,2414001,Caatinga,330.64819,75.6,254.4,0,0.6
2014,2414001,Caatinga,330.64819,139.4,190.6,0,0.6
2008,2414001,Caatinga,330.64819,109,221,0,0.6
2017,2414001,Caatinga,330.64819,146.7,183.3,0,0.6
2003,2414001,Caatinga,330.64819,88.5,241.5,0,0.6
2020,2414001,Caatinga,330.64819,149.7,180.3,0,0.6
2005,2414001,Caatinga,330.64819,97.9,232.1,0,0.6
2022,2414001,Caatinga,330.64819,158.2,171.8,0,0.6
2010,2933604,Caatinga,5192.52729,647.2,4416,0,129.3
2005,2933604,Caatinga,5192.52729,580.9,4482.3,0,129.3
2019,2933604,Caatinga,5192.52729,704.2,4359,0,129.3
2003,2933604,Caatinga,5192.52729,555.2,4508,0,129.3
2014,2933604,Caatinga,5192.52729,674.9,4388.3,0,129.3
2022,2933604,Caatinga,5192.52729,768.4,4294.8,0,129.3
2006,2933604,Caatinga,5192.52729,592.2,4471,0,129.3
2002,2933604,Caatinga,5192.52729,540.8,4522.4,0,129.3
2004,2933604,Caatinga,5192.52729,569.6,4493.6,0,129.3
2021,2933604,Caatinga,5192.52729,765.4,4297.8,0,129.3
2023,2933604,Caatinga,5192.52729,810.5,4252.7,0,129.3
2008,2933604,Caatinga,5192.52729,620.8,4442.4,0,129.3
2012,2933604,Caatinga,5192.52729,660.6,4402.6,0,129.3
2007,2933604,Caatinga,5192.52729,606.5,4456.7,0,129.3
2013,2933604,Caatinga,5192.52729,669.3,4393.9,0,129.3
2015,2933604,Caatinga,5192.52729,680.2,4383,0,129.3
2017,2933604,Caatinga,5192.52729,694.2,4369,0,129.3
2018,2933604,Caatinga,5192.52729,700.8,4362.4,0,129.3
2000,2933604,Caatinga,5192.52729,512,4551.2,0,129.3
2020,2933604,Caatinga,5192.52729,729,4334.2,0,129.3
2009,2933604,Caatinga,5192.52729,634,4429.2,0,129.3
2001,2933604,Caatinga,5192.52729,526.4,4536.8,0,129.3
2011,2933604,Caatinga,5192.52729,651.9,4411.3,0,129.3
2016,2933604,Caatinga,5192.52729,685.5,4377.7,0,129.3
2012,2511400,Caatinga,655.45263,164.3,490.8,0,0.4
2018,2511400,Caatinga,655.45263,177.2,477.9,0,0.4
2000,2511400,Caatinga,655.45263,105.3,549.8,0,0.4
2004,2511400,Caatinga,655.45263,138.5,516.6,0,0.4
2003,2511400,Caatinga,655.45263,130.2,524.9,0,0.4
2005,2511400,Caatinga,655.45263,142.4,512.7,0,0.4
2007,2511400,Caatinga,655.45263,148.4,506.7,0,0.4
2019,2511400,Caatinga,655.45263,178.9,476.2,0,0.4
2010,2511400,Caatinga,655.45263,159.5,495.6,0,0.4
2008,2511400,Caatinga,655.45263,150.5,504.6,0,0.4
2016,2511400,Caatinga,655.45263,172.1,483,0,0.4
2021,2511400,Caatinga,655.45263,183.9,471.2,0,0.4
2020,2511400,Caatinga,655.45263,182.2,472.9,0,0.4
2015,2511400,Caatinga,655.45263,170.5,484.6,0,0.4
2006,2511400,Caatinga,655.45263,146.3,508.8,0,0.4
2014,2511400,Caatinga,655.45263,168.9,486.2,0,0.4
2009,2511400,Caatinga,655.45263,155,500.1,0,0.4
2011,2511400,Caatinga,655.45263,161.4,493.7,0,0.4
2002,2511400,Caatinga,655.45263,121.9,533.2,0,0.4
2013,2511400,Caatinga,655.45263,167.2,487.9,0,0.4
2017,2511400,Caatinga,655.45263,175.5,479.6,0,0.4
2022,2511400,Caatinga,655.45263,185,470.1,0,0.4
2001,2511400,Caatinga,655.45263,113.6,541.5,0,0.4
2023,2511400,Caatinga,655.45263,185.8,469.3,0,0.4
2000,2304657,Caatinga,281.40395,63.3,217.8,0,0.3
2020,2304657,Caatinga,281.40395,120.1,161,0,0.3
2012,2304657,Caatinga,281.40395,114.7,166.4,0,0.3
2021,2304657,Caatinga,281.40395,120.4,160.7,0,0.3
2011,2304657,Caatinga,281.40395,114.2,166.9,0,0.3
2013,2304657,Caatinga,281.40395,115.2,165.9,0,0.3
2015,2304657,Caatinga,281.40395,117.5,163.6,0,0.3
2023,2304657,Caatinga,281.40395,121.3,159.8,0,0.3
2001,2304657,Caatinga,281.40395,67.2,213.9,0,0.3
2005,2304657,Caatinga,281.40395,83.4,197.7,0,0.3
2009,2304657,Caatinga,281.40395,103,178.1,0,0.3
2017,2304657,Caatinga,281.40395,118.4,162.7,0,0.3
2022,2304657,Caatinga,281.40395,120.9,160.2,0,0.3
2016,2304657,Caatinga,281.40395,117.7,163.4,0,0.3
2018,2304657,Caatinga,281.40395,119.6,161.5,0,0.3
2007,2304657,Caatinga,281.40395,90.1,191,0,0.3
2010,2304657,Caatinga,281.40395,113.7,167.4,0,0.3
2004,2304657,Caatinga,281.40395,78.9,202.2,0,0.3
2006,2304657,Caatinga,281.40395,87.9,193.2,0,0.3
2003,2304657,Caatinga,281.40395,75,206.1,0,0.3
2019,2304657,Caatinga,281.40395,119.8,161.3,0,0.3
2008,2304657,Caatinga,281.40395,92.3,188.8,0,0.3
2002,2304657,Caatinga,281.40395,71.1,210,0,0.3
2014,2304657,Caatinga,281.40395,117.3,163.8,0,0.3
2005,2702009,Caatinga,90.20399,79,11.2,0,0
2006,2702009,Caatinga,90.20399,81.6,8.6,0,0
2014,2702009,Caatinga,90.20399,83.4,6.8,0,0
2002,2702009,Caatinga,90.20399,75,15.2,0,0
